Type Object,Operator Code,Category,Name NL,Name FR,Streetname NL,Streetname FR,HouseNumber,PostalCode,Longitude,Latitude,Accessibility
postalpoint,GLS_,BPPE,De gouden griffel,De gouden griffel,HALENPLEIN,HALENPLEIN,6,8500,3.2762532,50.8158793,0
postalpoint,BPST,AUTO,Automaat - Jurstep BV - Gent,Automaat - Jurstep BV - Gent,Pilorijnstraat,Pilorijnstraat,22,9000,3.7425660,51.0570960,0
postalpoint,DHLE,BPPE,Sunshine,Sunshine,Eduard Robeynslaan,Eduard Robeynslaan,5,3290,5.0637600,50.9748300,-1
postalpoint,DHLE,BPPE,Techno World,Techno World,Visélaan,Avenue de Visé,111,1170,4.3925700,50.8122000,-1
postalpoint,BPST,BPBP,RIJKEVORSEL CENTRUM,RIJKEVORSEL CENTRUM,Sint-Lenaartsesteenweg,Sint-Lenaartsesteenweg,42,2310,4.7529560,51.3488750,-1
postalpoint,DHLE,BPPE,Schoenmakerij Peter - Kousenboetiek,Schoenmakerij Peter - Kousenboetiek,Gistelse Steenweg,Gistelse Steenweg,582,8200,3.1769390,51.1967380,1
postalpoint,DHLE,BPPE,Sandhu Store,Sandhu Store,Graaf Jandijk,Graaf Jandijk,4,8370,3.1316500,51.3165000,-1
postalpoint,BPST,AUTO,Automaat - LUKOIL Belgium - Gent,Automaat - LUKOIL Belgium - Gand,Vlaamsekaai,Vlaamsekaai,106,9000,3.7437620,51.0457700,0
postalpoint,GLS_,BPPE,Med Market,Med Market,RUE DES BEGUINES,RUE DES BEGUINES,22,4600,5.6944818,50.7361963,0
postalpoint,DHLE,BPPE,Fresh Market,Fresh Market,Mechelsesteenweg,Mechelsesteenweg,244,1800,4.4287000,50.9357700,-1
postalpoint,DHLP,BPPE,RIJKEVORSEL CENTRUM,RIJKEVORSEL CENTRUM,Sint-Lenaartsesteenweg,Sint-Lenaartsesteenweg,42,2310,4.7529560,51.3488750,-1
postalpoint,BPST,AUTO,Automaat - AD Delhaize - Groot-Bijgaarden,Automaat - AD Delhaize - Groot-Bijgaarden,Brusselstraat,Brusselstraat,381,1702,4.2472660,50.8723890,0
postalpoint,DHLE,BPPE,Tic Harmony ASBL,Tic Harmony ASBL,Voldersstraat,Rue des Foulons,76,1000,4.3404500,50.8440000,-1
postalpoint,BPST,AUTO,Automaat - Spoor 2 vzw - Hamme,Automaat - Spoor 2 vzw - Hamme,Zwaarveld,Zwaarveld,57,9220,4.1338920,51.0734270,0
postalpoint,DHLE,BPPE,Negotia,Negotia,Ridderstraat,Rue des Chevaliers,4,1050,4.3592600,50.8368400,-1
postalpoint,DHLE,BPPE,Hunter Xpress,Hunter Xpress,Rue Jean Lambert Defrene,Rue Jean Lambert Defrene,108,4340,5.4686500,50.6768400,-1
postalpoint,DHLE,BPPE,T Bakkerijtje,T Bakkerijtje,Beselarestraat,Beselarestraat,24,8890,3.0922800,50.8505500,-1
postalpoint,DHLE,BPPE,TMS Service,TMS Service,Herman Debrouxlaan,Avenue Herman Debroux,54,1160,4.4340300,50.8138300,-1
postalpoint,DHLE,BPPE,Au Bon Marche,Au Bon Marche,Wijnstraat,Wijnstraat,48,9600,3.5974500,50.7491600,-1
postalpoint,DHLE,BPPE,Au Petit Dejeuner,Au Petit Dejeuner,Chaussee de Saint-Ghislaan,Chaussee de Saint-Ghislaan,159,7950,3.8038800,50.5518900,-1
postalpoint,DHLE,BPPE,Le Libraire De Nancy,Le Libraire De Nancy,Avenue de Nancy,Avenue de Nancy,37,4020,5.6016100,50.6454700,-1
postalpoint,DHLE,BPPE,A La Piece Manquante,A La Piece Manquante,Luttrebruglaan,Avenue Du Pont De Luttre,87,1190,4.3229000,50.8224200,-1
postalpoint,DHLE,BPPE,Toys & More,Toys & More,Gasthuisstraat,Gasthuisstraat,44,2300,4.9451600,51.3222800,-1
postalpoint,DHLE,BPPE,T Buurtwinkeltje,T Buurtwinkeltje,Rijksweg,Rijksweg,45,8820,3.0956500,51.0276300,-1
postalpoint,DHLE,BPPE,Revaio,Revaio,Vaartkant Rechts,Vaartkant Rechts,12,2960,4.7019700,51.3389600,-1
postalpoint,DHLE,BPPE,Agrodieren Toolsandco,Agrodieren Toolsandco,Wellingstraat,Wellingstraat,109,8730,3.2988400,51.1271400,-1
postalpoint,DHLE,BPPE,Krantenwinkel 3 Hoeven,Krantenwinkel 3 Hoeven,Zaveldriesstraat,Zaveldriesstraat,49,3600,5.4987400,51.0061500,-1
postalpoint,DHLE,BPPE,Phone Shop,Phone Shop,Joseph Pavezstraat,Rue Joseph Pavez,21,1070,4.3099200,50.8388600,-1
postalpoint,DHLE,BPPE,Snoepstunt,Snoepstunt,Lillerbaan,Lillerbaan,29a,3950,5.5126500,51.1934800,-1
postalpoint,BPST,AUTO,Automaat - Corda Campus - Hasselt,Automaat - Corda Campus - Hasselt,Kempische Steenweg,Kempische Steenweg,297,3500,5.3510160,50.9528940,0
mailbox,BPST,PBUS,RB-7730-012,RB-7730-012,Rue De Berne,Rue De Berne,4C,7730,3.2702320,50.6870990,0
mailbox,BPST,PBUS,RB-1950-004,RB-1950-004,Hebronlaan,Avenue Hebron,17,1950,4.4599630,50.8552960,0
postalpoint,BPST,AUTO,Automaat - Lidl - Hasselt,Automaat - Lidl - Hasselt,Kempische Steenweg,Kempische Steenweg,144,3500,5.5049870,50.9520260,0
postalpoint,BPST,AUTO,Automaat - LUKOIL Belgium - Hasselt,Automaat - LUKOIL Belgium - Hasselt,Luikersteenweg,Luikersteenweg,119,3500,5.3402550,50.9226240,0
postalpoint,GLS_,BPPE,Mediapunt Leeman,Mediapunt Leeman,LEUVENSESTEENWEG,LEUVENSESTEENWEG,223,3390,4.8675383,50.9061741,0
postalpoint,BPST,AUTO,Automaat - NMBS - Hasselt,Automaat - SNCB - Hasselt,Staionsplein,Stationsplein,2,3500,5.3279700,50.9309300,0
mailbox,BPST,PBUS,RB-4100-027,RB-4100-027,Rue Du Val Saint-Lambert,Rue Du Val Saint-Lambert,217,4100,5.4833700,50.5957500,0
postalpoint,BPST,BPPE,AU JOKER,AU JOKER,Rue De France,Rue De France,1,7370,3.7767420,50.3938850,0
postalpoint,BPST,AUTO,Automaat - Stad Mechelen - Heffen,Automaat - Stad Mechelen - Heffen,Heffen-Dorp,Heffen-Dorp,13,2801,4.4222230,51.0468540,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Heverlee,Automaat - Stad Leuven - Heverlee,Sint-Jansbergsesteenweg,Sint-Jansbergsesteenweg,260,3001,4.6592200,50.8615900,0
postalpoint,GLS_,BPPE,Mae Mua,Mae Mua,DORPSSTRAAT,DORPSSTRAAT,77 C,9190,4.0386965,51.2034327,0
postalpoint,GLS_,BPPE,Phonesat solutions,Phonesat solutions,RUE PONT A LA FAULX,RUE PONT A LA FAULX,30,7600,3.5958379,50.5112305,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Heverlee,Automaat - Stad Leuven - Heverlee,Zegelaan,Zegelaan,31,3001,4.7057500,50.8656200,0
postalpoint,BPST,AUTO,Automaat - Stad Izegem - Izegem,Automaat - Stad Izegem - Izegem,Prinsdomlaan,Prinsdomlaan,68,8870,3.2296880,50.9108780,0
postalpoint,BPST,AUTO,Automaat - Stad Izegem - Izegem,Automaat - Stad Izegem - Izegem,Prinsessestraat,Prinsessestraat,17,8870,3.2274250,50.9223200,0
postalpoint,BPST,AUTO,Automaat - Stad Izegem - Izegem,Automaat - Stad Izegem - Izegem,Wolvestraat,Wolvestraat,2,8870,3.2143300,50.9209350,0
postalpoint,BPST,AUTO,Automaat - VUB - Jette,Automaat - VUB - Jette,Laarbeeklaan,Laarbeeklaan,107,1090,4.3064720,50.8845220,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BRUSSELSESTEENWEG,BRUSSELSESTEENWEG,105,1730,4.2137142,50.9030510,0
postalpoint,BPST,BPBP,HULDENBERG,HULDENBERG,R. Borremansstraat,R. Borremansstraat,16,3040,4.5860710,50.7895140,-1
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,VILVOORDSESTEENWEG,VILVOORDSESTEENWEG,299,1850,4.3905146,50.9279246,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,FLORIS PRIMSSTRAAT,FLORIS PRIMSSTRAAT,4,2280,4.7313614,51.1962111,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,SCHOTELVEN,SCHOTELVEN,29,2370,5.0641683,51.3155383,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,TRAMWEGLEI,TRAMWEGLEI,7,2500,4.5600418,51.1351752,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,KAPELSEWEG,KAPELSEWEG,4,2811,4.4384216,51.0169737,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,AUGUSTIJNSLEI,AUGUSTIJNSLEI,25,2930,4.4900823,51.2914821,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RIJWEG,RIJWEG,171,3020,4.6666714,50.9047082,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,KRUISSTRAAT,KRUISSTRAAT,36,3120,4.7017691,50.9939240,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,CHEMIN DE LA PLAINE,CHEMIN DE LA PLAINE,4,5001,4.8194457,50.4728961,0
mailbox,BPST,PBUS,RB-6600-043,RB-6600-043,Ruelle Du Presbytère,Ruelle Du Presbytère,7,6688,5.6675080,50.0422290,0
postalpoint,DHLP,BPPE,HULDENBERG,HULDENBERG,R. Borremansstraat,R. Borremansstraat,16,3040,4.5860710,50.7895140,-1
postalpoint,BPST,AUTO,Automaat - De Kringwinkel 't rad - Heist-aan-Zee,Automaat - De Kringwinkel 't rad - Heist-aan-Zee,Kursaalstraat,Kursaalstraat,55b,8301,3.2401010,51.3372030,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,CHAUSSEE DE NAMUR,CHAUSSEE DE NAMUR,50,5030,4.7020564,50.5609318,0
postalpoint,BPST,AUTO,Automaat - AZ Jan Palfijn - Gent,Automaat - AZ Jan Palfijn - Gent,Watersportlaan,Watersportlaan,5,9000,3.7004020,51.0480670,0
postalpoint,GLS_,BPPE,PB librairie,PB librairie,PLACE PETER BENOIT,PLACE PETER BENOIT,36,1120,4.3889240,50.8958536,0
postalpoint,BPST,AUTO,Automaat - NMBS - Lessines,Automaat - SNCB - Lessines,Rue RenÏÂ© Magritte,Rue RenÏÂ© Magritte,Automaat,7860,3.8365580,50.7129130,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE CIMETIERE DES FRANCAIS,RUE CIMETIERE DES FRANCAIS,78,5060,4.6412666,50.4447979,0
postalpoint,BPST,BPPE,ENERGIE SERV HOGNOUL EN ZN,ENERGIE SERV HOGNOUL EN ZN,Hoeledensebaan,Hoeledensebaan,170,3471,5.0052710,50.8760840,0
mailbox,BPST,PBUS,RB-2800-025,RB-2800-025,Maanstraat,Maanstraat,9,2800,4.5072850,51.0356700,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,CHAUSSEE DE MARCHE,CHAUSSEE DE MARCHE,860,5100,4.9358690,50.4212673,0
postalpoint,BPST,AUTO,Automaat - Match - Jumet,Automaat - Match - Jumet,Rue Hubert Bastin,Rue Hubert Bastin,7,6040,4.4297040,50.4530390,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,CHAUSSEE DE NAMUR,CHAUSSEE DE NAMUR,40,5310,4.9120191,50.5889407,0
postalpoint,BPST,AUTO,Automaat - NMBS - Leuze-en-Hainaut,Automaat - SNCB - Leuze-en-Hainaut,Rue de Seuwoir,Rue de Seuwoir,DISTRIB,7900,3.6166870,50.6004150,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE DAMPREMY,RUE DE DAMPREMY,22,6040,4.4176603,50.4316603,0
postalpoint,BPST,AUTO,Automaat - Gemeente Kampenhout - Kampenhout,Automaat - Gemeente Kampenhout - Kampenhout,Frederik Wouterslaan,Frederik Wouterslaan,32,1910,4.5513280,50.9411530,0
postalpoint,BPST,AUTO,Automaat - Promenade Shopping - Kapellen,Automaat - Promenade Shopping - Kapellen,Antwerpsesteenweg,Antwerpsesteenweg,39,2950,4.4307880,51.3129370,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DU CHEMIN DE FER,RUE DU CHEMIN DE FER,15,6041,4.4393873,50.4730072,0
postalpoint,BPST,AUTO,Automaat - NMBS - Moeskroen,Automaat - SNCB - Mouscron,Place de la Gare,Place de la Gare,DISTRIB,7700,3.2277290,50.7403520,0
postalpoint,BPST,AUTO,Automaat - NMBS - Doornik,Automaat - SNCB - Tounai,Place Crombez,Plaats Crombez,DISTRIB,7500,3.3967330,50.6126890,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,CHAUSSEE DE CHARLEROI,CHAUSSEE DE CHARLEROI,107,6150,4.2826749,50.4063418,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BRUGSESTEENWEG,BRUGSESTEENWEG,9,8531,3.2716415,50.8811705,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,BRUGGESTRAAT,BRUGGESTRAAT,23,8730,3.3353145,51.1685378,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,MEENSESTEENWEG,MEENSESTEENWEG,610,8800,3.1143317,50.9040493,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,NIEUWEVAART,NIEUWEVAART,184,9000,3.7107151,51.0663507,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE LA LIBERATION,RUE DE LA LIBERATION,73,5580,5.2122973,50.1656057,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DU SERPONT,RUE DU SERPONT,63,6800,5.3708595,49.9229275,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,ZONHOVERWEG,ZONHOVERWEG,4,3600,5.4600115,50.9749783,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,HOLT,HOLT,110,3740,5.4773110,50.8892509,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,MOLENWEG,MOLENWEG,71 B,3770,5.5823682,50.8333648,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Kessel-Lo,Automaat - Stad Leuven - Kessel-Lo,Baron August de Becker Remyplein,Baron August de Becker Remyplein,6,3010,4.7181600,50.8848100,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,SITTARDSTRAAT,SITTARDSTRAAT,10,3840,5.3422949,50.8118747,0
postalpoint,BPST,BPBP,INGELMUNSTER,INGELMUNSTER,Oostrozebekestraat,Oostrozebekestraat,21,8770,3.2565770,50.9202740,-1
postalpoint,BPST,AUTO,Automaat - bpost - Knokke-Heist,Automaat - bpost - Knokke-Heist,Smedenstraat,Smedenstraat,88,8300,3.2893010,51.3379520,0
postalpoint,GLS_,BPPE,Apri market Dour,Apri market Dour,PLACE EMILE VANDERVELDE,PLACE EMILE VANDERVELDE,3 A,7370,3.7847398,50.3993688,0
postalpoint,BPST,AUTO,Automaat - Lidl - Korbeek-Lo,Automaat - Lidl - Korbeek-Lo,Vlinderlaan,Vlinderlaan,2,3360,4.7465020,50.8657640,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,A LAPIDESTRAAT,A LAPIDESTRAAT,5,3900,5.4287449,51.2152693,0
postalpoint,BPST,AUTO,Automaat - Wereldhave - Kortrijk,Automaat - Wereldhave - Kortrijk,Ringlaan,Ringlaan,34,8500,3.2609980,50.8454080,0
postalpoint,GLS_,BPPE,Emir supermarket,Emir supermarket,KAPELLESTRAAT,KAPELLESTRAAT,46-48,9220,4.1416196,51.0962009,0
postalpoint,BPST,AUTO,Automaat - Stad Mechelen - Leest,Automaat - Stad Mechelen - Leest,Ter Moortele,Ter Moortele,1,2811,4.4179690,51.0328330,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE FETINNE,RUE DE FETINNE,93,4020,5.5838742,50.6251352,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Leuven,Automaat - Stad Leuven - Leuven,Justus Lipsiusstraat,Justuis Lipsiusstraat,71,3000,4.7143300,50.8783800,0
postalpoint,DHLP,BPPE,INGELMUNSTER,INGELMUNSTER,Oostrozebekestraat,Oostrozebekestraat,21,8770,3.2565770,50.9202740,-1
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Kessel-Lo,Automaat - Stad Leuven - Kessel-Lo,Heidebergstraat,Heidebergstraat,268,3010,4.7539900,50.8770700,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE PROVINCIALE,RUE PROVINCIALE,84,4042,5.5663335,50.6950562,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Kessel-Lo,Automaat - Stad Leuven - Kessel-Lo,Koetsweg,Koetsweg,199,3010,4.7433100,50.8770900,0
postalpoint,GLS_,BPPE,De pershoek,De pershoek,BRUSSELSESTEENWEG,BRUSSELSESTEENWEG,202 1,3090,4.5224863,50.7782896,0
postalpoint,BPST,BPBP,NASSOGNE,NASSOGNE,Place Communale,Place Communale,5,6950,5.3422350,50.1287040,-1
postalpoint,MONR,BPPE,SUN7 OHEY,SUN7 OHEY,"Rue De Ciney                               ","Rue De Ciney                               ",121,5350,5.1216989,50.4349979,0
mailbox,BPST,PBUS,RB-9850-003,RB-9850-003,Vosselaredorp,Vosselaredorp,53,9850,3.5548890,51.0257470,0
postalpoint,DHLP,BPPE,NASSOGNE,NASSOGNE,Place Communale,Place Communale,5,6950,5.3422350,50.1287040,-1
postalpoint,BPST,BPPE,PAIN DE PARIS,PAIN DE PARIS,Meensesteenweg,Meensesteenweg,495,8501,3.2213860,50.8200220,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DU CENTRE,RUE DU CENTRE,11,4140,5.6622487,50.5047193,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,GRAND-ROUTE,GRAND-ROUTE,57,4500,5.2592484,50.5294298,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE BATTICE,RUE DE BATTICE,78,4800,5.8300503,50.6216618,0
postalpoint,GLS_,BPPE,Esso Langemark,Esso Langemark,POELKAPELLESTRAAT,POELKAPELLESTRAAT,60,8920,2.9255315,50.9161122,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,RUE DE MARCHIENNE,RUE DE MARCHIENNE,183,6534,4.3644824,50.3564033,0
postalpoint,GLS_,BPPE,l'Epi d'Or du Sud,l'Epi d'Or du Sud,AVENUE CHAMP DE BATAILLE,AVENUE CHAMP DE BATAILLE,431 2,7012,3.8891168,50.4329843,0
postalpoint,GLS_,BPPE,Videokay,Videokay,RUE DE HENRI-CHAPELLE,RUE DE HENRI-CHAPELLE,3,4651,5.8240236,50.6474100,0
mailbox,BPST,PBUS,RB-9930-010,RB-9930-010,Oude Staatsbaan,Oude Staatsbaan,48A-48B,9930,3.6011350,51.1333960,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Leuven,Automaat - Stad Leuven - Leuven,Mechelsevest,Mechelsevest,72,3000,4.6870800,50.8861600,0
mailbox,BPST,PBUS,RB-3500-016,RB-3500-016,Kuringersteenweg,Kuringersteenweg,134,3500,5.3207570,50.9350530,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Leuven,Automaat - Stad Leuven - Leuven,Dirk Boutslaan,Dirk Boutslaan,62,3000,4.6974380,50.8817680,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Leuven,Automaat - Stad Leuven - Leuven,Donkerstraat,Donkerstraat,1,3000,4.6920380,50.8838410,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Leuven,Automaat - Stad Leuven - Leuven,Fonteinstraat,Fonteinstraat,139,3000,4.6935800,50.8808200,0
postalpoint,BPST,BPPE,BASSOY ORHAN,BASSOY ORHAN,Keulenstraat,Rue De Cologne,39,1030,4.3656580,50.8671990,0
mailbox,BPST,PBUS,RB-1050-019,RB-1050-019,Renbaanlaan,Avenue De L'Hippodrome,130,1050,4.3768590,50.8206810,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Leuven,Automaat - Stad Leuven - Leuven,Grasmushof,Grasmushof,6,3000,4.6896400,50.8766900,0
postalpoint,GLS_,BPPE,Le point du jour,Le point du jour,CHAUSSEE DE THUIN,CHAUSSEE DE THUIN,151,6032,4.4124318,50.3733609,0
postalpoint,BPST,AUTO,Automaat - Stad Leuven - Leuven,Automaat - Stad Leuven - Leuven,Weldadigheidsstraat,Weldadigheidsstraat,93,3000,4.7030800,50.8712800,0
postalpoint,BPST,AUTO,Automaat - BVI - Mont-Saint-Guibert,Automaat - BVI - Mont-Saint-Guibert,Rue des SabliÏÂ¨res,Rue des SabliÏÂ¨res,45,1435,4.6063620,50.6500300,0
postalpoint,GLS_,XXXX,GLS Parcel Locker powered by bpost2,GLS Parcel Locker powered by bpost2,GENTSESTEENWEG,GENTSESTEENWEG,61,9800,3.5428337,50.9813289,0
postalpoint,BPST,AUTO,Automaat - Ville Namur - Namen,Automaat - Ville Namur - Namur,Rue de la Gare Fleurie,Rue de la Gare Fleurie,2,5000,4.8759420,50.4548970,0
postalpoint,GLS_,XXXX,TEST - DO NOT SELECT ME8,TEST - DO NOT SELECT ME8,MOLENSTRAAT,MOLENSTRAAT,90,9800,3.5120400,50.9692200,0
postalpoint,BPST,AUTO,Automaat - Ville Namur - Namen,Automaat - Ville Namur - Namur,Place Josephine Charlotte,Place Josephine Charlotte,3,5000,4.8763450,50.4610380,0
postalpoint,GLS_,XXXX,TEST - DO NOT SELECT ME8,TEST - DO NOT SELECT ME8,MOLENSTRAAT,MOLENSTRAAT,90,9800,3.5120400,50.9692200,0
postalpoint,BPST,AUTO,Automaat - Ville Namur - Namen,Automaat - Ville Namur - Namur,Rue Bruno,Rue Bruno,7,5000,4.8576060,50.4647130,0
postalpoint,GLS_,XXXX,TEST - DO NOT SELECT ME8,TEST - DO NOT SELECT ME8,MOLENSTRAAT,MOLENSTRAAT,90,9800,3.5120400,50.9692200,0
postalpoint,BPST,BPBP,JABBEKE,JABBEKE,Kapellestraat,Kapellestraat,1,8490,3.0933570,51.1819840,-1
mailbox,BPST,PBUS,RB-4780-029,RB-4780-029,Klosterstrasse,Klosterstrasse,9,4780,6.1266540,50.2763020,0
postalpoint,BPST,AUTO,Automaat - Ville Namur - Namen,Automaat - Ville Namur - Namur,Rue de l'Ouvrage,Rue Basse Marcelle,0,5000,4.8627770,50.4644430,0
postalpoint,GLS_,BPPE,Choppe ta coque Anderlecht,Choppe ta coque Anderlecht,CHAUSSEE DE MONS,CHAUSSEE DE MONS,956,1070,4.2985713,50.8257451,0
postalpoint,BPST,AUTO,Automaat - Ville Namur - Namen,Automaat - Ville Namur - Namur,Rue des Bourgeois,Rue des Bourgeois,10,5000,4.8716520,50.4656690,0
postalpoint,DHLP,BPPE,JABBEKE,JABBEKE,Kapellestraat,Kapellestraat,1,8490,3.0933570,51.1819840,-1
postalpoint,GLS_,BPPE,Nasko global project,Nasko global project,RUE ERNEST LAUDE,RUE ERNEST LAUDE,26,1030,4.3766736,50.8667412,0
postalpoint,GLS_,AUTO,GLS Parcel Locker powered by bpost,GLS Parcel Locker powered by bpost,GENTSESTEENWEG,GENTSESTEENWEG,61,9800,3.5428337,50.9813289,0
postalpoint,GLS_,BPPE,Pirot express,Pirot express,RUE ERNEST CAMBIER,RUE ERNEST CAMBIER,33,7800,3.7770532,50.6291005,0
postalpoint,GLS_,BPPE,Garden center Wemmel,Garden center Wemmel,ZIJP,ZIJP,23,1780,4.3235628,50.9171211,0
postalpoint,GLS_,BPPE,Handy home Van Maele,Handy home Van Maele,TOEVLUCHTWEG,TOEVLUCHTWEG,12,8620,2.7643799,51.1263780,0
postalpoint,GLS_,BPPE,Librairie beau rivage,Librairie beau rivage,AVENUE RAYMOND BRASSINNE,AVENUE RAYMOND BRASSINNE,4,1420,4.3795673,50.6834408,0
postalpoint,GLS_,BPPE,Ijspaleis Sonneputje,Ijspaleis Sonneputje,HONDELEE,HONDELEE,46,9052,3.7144581,50.9909582,0
postalpoint,GLS_,BPPE,Euro market,Euro market,AVENUE DE BUSLEYDEN,AVENUE DE BUSLEYDEN,3 A,1020,4.3592660,50.8973321,0
postalpoint,BPST,BPBP,TROOZ,TROOZ,Place Du Onze Novembre,Place Du Onze Novembre,2,4870,5.6888770,50.5732510,-1
mailbox,BPST,PBUS,RB-7000-013,RB-7000-013,Rue Samson,Rue Samson,7,7000,3.9498350,50.4525840,0
postalpoint,BPST,AUTO,Automaat - Ville Namur - Namen,Automaat - Ville Namur - Namur,Rue Mottiaux,Rue Mottiaux,59,5000,4.8676180,50.4553740,0
postalpoint,DHLE,BPPE,Librairie Les Jumelles,Librairie Les Jumelles,Gentsesteeweg,Chaussee de Gand,1235b,1082,4.2970470,50.8646900,1
postalpoint,DHLP,BPPE,TROOZ,TROOZ,Place Du Onze Novembre,Place Du Onze Novembre,2,4870,5.6888770,50.5732510,-1
mailbox,BPST,PBUS,RB-3450-003,RB-3450-003,Glabbeekstraat,Glabbeekstraat,201,3450,5.0935020,50.8777110,0
postalpoint,BPST,BPBP,NEUPRE,NEUPRE,Rue Des Deux Eglises,Rue Des Deux Eglises,49,4120,5.4797490,50.5380750,-1
mailbox,BPST,PBUS,RB-9400-029,RB-9400-029,Kasseide,Kasseide,40,9400,4.0528170,50.7918910,0
postalpoint,DHLP,BPPE,NEUPRE,NEUPRE,Rue Des Deux Eglises,Rue Des Deux Eglises,49,4120,5.4797490,50.5380750,-1
mailbox,BPST,PBUS,RB-4500-025,RB-4500-025,Grand Place,Grand Place,1,4500,5.2411710,50.5182210,0
mailbox,BPST,PBUS,RB-2820-003,RB-2820-003,Schoolstraat,Schoolstraat,55,2820,4.5422660,51.0203530,0
postalpoint,BPST,BPBP,TINTIGNY,TINTIGNY,Rue De France,Rue De France,36,6730,5.5135160,49.6820180,-1
postalpoint,DHLP,BPPE,TINTIGNY,TINTIGNY,Rue De France,Rue De France,36,6730,5.5135160,49.6820180,-1
postalpoint,BPST,AUTO,BBOX-AUTOM LUKOIL VORST,BBOX DISTRIB LUKOIL FOREST,Brits Tweedelegerlaan,Boulevard De La Deuxième Armée Britannique,15,1190,4.3247160,50.8200130,0
mailbox,BPST,PBUS,RB-1820-012,RB-1820-012,Sinte Veerledreef,Sinte Veerledreef,5,1820,4.5010280,50.9211310,0
